what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1492633844361
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1492633844407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633844470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633888504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633894137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633922705
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633925281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492633933350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492633934410
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1492633964833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492633964989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492633966783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492633967095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634035148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634041780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634088779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492634097914
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1492634099224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634099411
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1492634101299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634101611
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1492634102268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634102471
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1492634103173
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634103344
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1492634105825
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1492634105825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492634111693
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1492634116186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634119852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634121038
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1492634121038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634121365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634122179
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1492634123692
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1492634126580
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1492634131656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634131687
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1492634131890
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1492634135213
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1492634136102
started,bundle,org.eclipse.jst.jsf.common.runtime,1.1.0.v20100510,"org.eclipse.jst.jsf.common.runtime",1492634136102
started,bundle,org.eclipse.jst.jsf.facesconfig,1.2.2.v201105031140,"org.eclipse.jst.jsf.facesconfig",1492634146558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492634157740
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1492634168454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634168626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634175337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634181093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634203570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1492634203601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1492634203601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634204553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634214012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634219615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634244203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492634247261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492634249102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492635371738
