what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1492733385977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1492733387761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733389347
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1492733401575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733410174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733437415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492733442773
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733453583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733453695
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1492733487257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733493170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733494964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733495047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733496644
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1492733496654
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1492733499545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733519537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733520337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733529006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733532079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733540874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733548444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733550837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733563083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733613415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733619926
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733620425
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733620426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733622694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733624360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1492733625328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733641214
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1492733641223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733648813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733681475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733686019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733706342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492733713057
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733728215
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1492733728847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733736555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733736741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733736801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733739765
executed,command,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui.searchTargetRepositories",1492733739776
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492733747113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733752217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733851283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733852230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733882830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492733894437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733895601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492733900737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492733905507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733907918
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492733909758
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909758
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909817
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909860
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909897
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909940
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733909995
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492733910020
