what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744555325
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744572622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744572696
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744585533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744585647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744593465
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492744596254
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744596450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744596582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1492744597681
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744597947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744598056
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744604298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744631301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744637167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744639269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744644002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744665758
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744666894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1492744669770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744670780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744758863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744763422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744777639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744779231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1492744822616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1492744822841
