what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1493322564387
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1493322564418
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1493322564465
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1493322564543
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1493322564606
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1493322564652
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1493322564730
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1493322564840
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1493322564871
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1493322564996
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1493322565042
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1493322565120
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1493322565167
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1493322565230
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1493322565276
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1493322565370
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1493322565401
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1493322565464
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1493322565526
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1493322565573
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1493322565635
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1493322565698
os,sysinfo,,,"win32",1493322565698
arch,sysinfo,,,"x86",1493322565698
ws,sysinfo,,,"win32",1493322565698
locale,sysinfo,,,"es_CO",1493322565698
processors,sysinfo,,,"4",1493322565698
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1493322565698
java.runtime.version,sysinfo,,,"1.6.0_11-b03",1493322565698
java.specification.name,sysinfo,,,"Java Platform API Specification",1493322565698
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1493322565698
java.specification.version,sysinfo,,,"1.6",1493322565698
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1493322565698
java.version,sysinfo,,,"1.6.0_11",1493322565698
java.vm.info,sysinfo,,,"mixed mode",1493322565698
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1493322565698
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1493322565698
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1493322565698
java.vm.specification.version,sysinfo,,,"1.0",1493322565698
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1493322565698
java.vm.version,sysinfo,,,"11.0-b16",1493322565698
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1493322582140
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1493322582203
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1493322582203
