what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1492703300558
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1492703300573
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1492703300605
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1492703300620
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1492703300651
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1492703300683
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1492703300714
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1492703300729
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1492703300761
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1492703300792
os,sysinfo,,,"win32",1492703300807
arch,sysinfo,,,"x86",1492703300807
ws,sysinfo,,,"win32",1492703300807
locale,sysinfo,,,"es_CO",1492703300807
processors,sysinfo,,,"4",1492703300807
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1492703300807
java.runtime.version,sysinfo,,,"1.6.0_11-b03",1492703300807
java.specification.name,sysinfo,,,"Java Platform API Specification",1492703300807
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1492703300807
java.specification.version,sysinfo,,,"1.6",1492703300807
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1492703300807
java.version,sysinfo,,,"1.6.0_11",1492703300807
java.vm.info,sysinfo,,,"mixed mode",1492703300807
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1492703300807
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1492703300807
